ID_Line,Name_Line,ShortName_Line,TransportMode,OperatorRef,OperatorName,NetworkName,ColourWeb_hexa,TextColourWeb_hexa,TextColourPrint_hexa,ID_GroupOfLines,ShortName_GroupOfLines,Picto
C02185,62,62,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,ffce00,0,0,A02434,Angervilliers - Centre - Dourdan - La Forêt,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01645,N139,N139,bus,1038,TISSE,Noctilien,008b5a,ffffff,ffffff,A01492,N139 - NOCTILIEN,
C00847,13,13,bus,1003,Transdev Senart,Sénart,0a560b,ffffff,ffffff,A00730,COMBS-LA-VILLE,
C01219,201,201,bus,100,RATP,,6e5b1e,ffffff,ffffff,A01077,201,
C00018,21,21,bus,1025,Keolis Portes et Val de Brie,Pays Briard,e3051c,ffffff,ffffff,A00016,ROZAY-EN-BRIE (Lycée Tour des Dames)  - PRESLES-EN-BRIE (Place),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01764,4321,4321,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,ff4c00,ffffff,ffffff,A00081,BALLANCOURT-SUR-ESSONNE (GARE SNCF)  - ITTEVILLE (EGLISE),
C02517,CitéVal Ermont,CitéVal,bus,30,Cars Lacroix,,a03187,0,0,A02699,SRL Citéval d'Ermont,
C01565,EXPRESS 9104,9104,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,3bb2ff,ffffff,ffffff,A01411,ARPAJON - BRETIGNY-SUR-ORGE - EVRY,
C01509,3213,3213,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,7ac597,0,0,A01350,BRAY-SUR-SEINE - CHESSY (RER),
C02436,3248,3248,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,8d653d,ffffff,ffffff,A01354,PROVINS (VILLE HAUTE)  - NANGIS (LYCEE HENRI BECQUEREL),
C00503,12,12,bus,1013,RD Saclay,Paris Saclay,ffd300,0,0,A00436,GIF-SUR-YVETTE (GARE COURCELLE-SUR-YVETTE)  - LES ULIS,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00092,4305,4305,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,ff26d9,0,0,A00082,Lardy (Gare de Bouray) - Itteville (La Croix Boissée),
C02131,6,6,bus,101,STBC,Apolo 7,af171a,ffffff,ffffff,A02275,CHELLES (GARE) - VAIRES-TORCY (GARE),
C02529,T12,T12,tram,800,SNCF,Transilien,a50034,0,0,A02708,T12,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/9582f3df81d6e524d3a9065224cb75ca
C01481,426,426,bus,100,RATP,,6e5b1e,ffffff,ffffff,A01323,426,
C02276,3631,3631,bus,1009,Transdev Melun,Grand Melun,93107e,ffffff,ffffff,A02519,Gare de Ponthierry-Pringy - Gare de Melun,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00247,703,703,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,5191ce,ffffff,ffffff,A00226,LONGPERRIER (LYCEE CHARLES DE GAULLE)  - ST-MARD - ST-PATHUS (LES FRENES),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02468,TàD Coeur Essonne 5,TàD 5,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,1c96b7,ffffff,ffffff,A02537,LONGPONT-SUR-ORGE LE PERRAY - LONGPONT-SUR-ORGE LINAS,
C02544,92,92,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,9b993b,ffffff,ffffff,A02551,Les Mureaux (Gare) - Poissy (Peugeot),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00078,16,16,bus,1013,RD Saclay,Paris Saclay,e78c2a,0,0,A01714,IGNY (Gare RER)  - SACLAY (Razel),
C00935,50,50,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,38761d,ffffff,ffffff,A00801,LE PLESSIS-PLACY (BEAUVAL)  - DOUY-LA-RAMEE (LA RAMEE),
C02077,31A,31A,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,ffcc00,0,0,A00904,BEAUTHEIL (EGLISE)  - FAREMOUTIERS (COLLEGE LOUISE MICHEL),
C02088,34B,34B,bus,1025,Keolis Portes et Val de Brie,Pays Briard,8d5e2a,ffffff,ffffff,A00907,NANGIS (COLLEGE BARTHELEMY)  - ROZAY-EN-BRIE (LYCEE LA TOUR DES DAMES),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01420,N12,N12,bus,100,RATP,Noctilien,dc9600,0,0,A01271,N12,
C01937,30,30,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,00b397,ffffff,ffffff,A02193,Poissy (Gare Nord) - Carrières-sous-Poissy (Les Oiseaux),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02414,95-49,95-49,bus,1007,Transdev Vexin,Vexin,ff5a00,ffffff,ffffff,A02466,BRAY ET LÛ - Place du 19 mai 1962 - MAGNY EN VEXIN - Gare Routière,
C02400,34S2,34S2,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,e69138,0,0,A02617,VERDELOT (Mairie) - SABLONNIERES - BOITRON - LA FERTE-SOUS-JOUARRE (Gare SNCF),
C00213,39,39,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,f28f42,0,0,A00189,VILLEPINTE (VERT GALANT RER)  - TREMBLAY-EN-FRANCE (Roissypôle RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02545,94,94,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,8e6539,ffffff,ffffff,A02552,Carrières-sous-Poissy - Poissy (Peugeot),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02062,EX 100,EX 100,bus,116,Keolis Mobilité Roissy,,3bb2ff,0,0,A01418,193-100 :  pôle à pôle Montfermeil/Clichy - Roissy CDG,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00339,401,401,bus,1014,RD Bièvre,Bièvre,82c8e6,0,0,A00318,ANTONY (Antony RER)  - WISSOUS (CONCORDE),
C00201,19,19,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,78c696,0,0,A00181,LE PIN (Clos marchais)  - COURTRY - VILLEPARISIS (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01821,486,486,bus,100,RATP,,00643c,ffffff,ffffff,A02166,Porte de l'Essonne - Juvisy RER,
C01298,350,350,bus,100,RATP,,9900ff,0,0,A01155,350,
C00505,3928A,3928A,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,d0a889,0,0,A00438,BRIIS-SOUS-FORGES (Collège Jean MONNET)  - BRIIS-SOUS-FORGES (COLLEGE JEAN MONNET),
C00238,R113,R113,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,e3051b,ffffff,ffffff,A00221,ROISSY-EN-FRANCE - LOUVRES - ST-WITZ,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01871,50,50,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,b1b9df,0,0,A00366,ST QUENTIN EN YVELINES PLAISIR GRIGNON,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02192,62B,62B,bus,1003,Transdev Senart,Sénart,005c63,ffffff,ffffff,A02575,Savigny-le-Temple - Les Ormes Voisenon - Collège Nazareth / Savigny-le-Temple – Médiathèque Voisenon - Collège Nazareth / Savigny-le-Temple – Médiathèque Voisenon - Collège Nazareth / Moissy-Cramayel - Centre de Secours Voisenon - Château du Jard,
C02245,59,59,bus,100,RATP,,dc9600,0,0,A02316,PARIS (Denfert Rochereau) - VANVES (Lycée Michelet),
C00380,24-06,24-06,bus,1038,TISSE,Evry Centre Essonne,40b9d4,0,0,A00340,SAINTRY-SUR-SEINE - EVRY - MORSANG-SUR-SEINE,
C01780,La Navette de Thiais,THIAIS,bus,100,RATP,,3c91dc,ffffff,ffffff,A02140,587 (NAVETTE THIAIS),
C01111,76,76,bus,100,RATP,,640082,ffffff,ffffff,A00965,76,
C01438,Ea,Ea,bus,1027,Francilité Pays de Montereau,Pays de Montereau,0098d8,ffffff,ffffff,A01292,LA BROSSE-MONTCEAUX (Hameau de Chevinois)  - MONTEREAU-FAUT-YONNE (Gare SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00979,913.10,913.10,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,8d5e2a,ffffff,ffffff,A00844,MEROBERT (AUBERT)  - ETAMPES (LEP BLERIOT),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01286,322,322,bus,100,RATP,,82c8e6,0,0,A01144,322,
C00890,3654,3654,bus,1009,Transdev Melun,Grand Melun,fae212,0,0,A00695,BOISSISE-LE-ROI - DAMMARIE-LES-LYS - LE MEE-SUR-SEINE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01810,108,108,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,d2d200,0,0,A02538,ZI CROIX BLANCHE - PORTE D'ORLEANS,
C00496,3910,3910,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,9d0a6d,ffffff,ffffff,A00430,ST-REMY-LES-CHEVREUSE (RER)  - ST-REMY-LES-CHEVREUSE (DOMAINE DE ST-PAUL),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00144,8,8,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,ea9999,0,0,A00136,POISSY (GARE)  - POISSY (GARE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02426,21 (Future 441),21,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,ff0000,ffffff,ffffff,A00466,SUCY-EN-BRIE (R.E.R.)  - NOISEAU (POSTE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01641,N152,N152,bus,1007,Transdev Vexin,Noctilien,ed1b2a,ffffff,ffffff,A01488,N152 - NOCTILIEN - Paris Gare St-Lazare - Cergy le Haut,
C01472,Express 9518,9518,bus,1039,Keolis Nord Val d’Oise,Haut Val d'Oise,3bb2ff,0,0,A01312,CERGY (PREFECTURE RER)  - ROISSY-EN-FRANCE (ROISSYPOLE-GARE ROUTIERE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00681,DM19,DM19,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,3c91dc,ffffff,ffffff,A00585,BRETIGNY-SUR-ORGE (RER)  - LEUVILLE-SUR-ORGE (Place des FFI),
C00978,913.08,913.08,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,d5c900,0,0,A00843,ETAMPES - MORIGNY-CHAMPIGNY,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01526,422,422,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,79ac2b,ffffff,ffffff,A01366,LA VERRIERE (SNCF)  - ELANCOURT (Les Cotes),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00602,X,X,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,ffe400,0,0,A00506,Boussy Saint Antoine (Boussy Gare) - Crosne (Bois Cerdon),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02483,Bus de substitution du métro 10,BUSM10,bus,100,RATP,,c9910d,0,0,A01543,10,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/4adaa198c6e4212d9f8bfe0e744ba857
C02109,37C,37C,bus,1025,Keolis Portes et Val de Brie,Pays Briard,f28e42,0,0,A00909,MELUN (place de l'ermitage/gare sncf)  - OZOUER-LE-VOULGIS (les Etards),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00695,6204,6204,bus,1034,Transdev Versailles,Grand Versailles,ff5a00,0,0,A00600,VERSAILLES (Gare Rive Gauche)  - VIROFLAY (Gare Rive Gauche),
C00883,3606,3606,bus,1009,Transdev Melun,Grand Melun,38761d,ffffff,ffffff,A02509,GARE DU MEE - GARE DE MELUN,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00860,64,64,bus,1003,Transdev Senart,Sénart,b5539a,ffffff,ffffff,A00741,COMBS-LA-VILLE - COMBS-LA-VILLE,
C00379,Express 191-100,191-100,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,3bb2ff,0,0,A00339,191-100 Yerres RER - Rungis MIN,
C01985,40,40,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,6a70c0,ffffff,ffffff,A02204,VILLIERS-LE-MAHIEU - JOUARS-PONTCHARTRAIN,
C02284,3658,3658,bus,1009,Transdev Melun,Grand Melun,006ab3,ffffff,ffffff,A02513,RN36 SAINT GERMAIN LAXIS - JACQUES AMYOT - MELUN,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00421,B,B,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,98c22a,ffffff,ffffff,A00374,BEYNES (Collège Rabelais)  - VILLIERS-ST-FREDERIC,
C02587,TàD Nord Meulan - Les Mureaux,TàD,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,fecb00,0,0,A02468,TAD NORD MEULAN - LES MUREAUX,
C02519,11C,11C,bus,1025,Keolis Portes et Val de Brie,Pays Briard,aaaaaa,0,0,A00013,OZOIR-LA-FERRIERE (RER)  - TOURNAN-EN-BRIE (RER),
C00197,15,15,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,0064b0,ffffff,ffffff,A00179,TREMBLAY-EN-FRANCE (JAURES)  - AULNAY-SOUS-BOIS (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01975,320,320,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,98d4e2,0,0,A02444,Lardy - Collège Tillon -Janville-sur-Juine - Gillevoisin,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01802,1516,1516,bus,1008,Transdev Valmy,Vallée de Montmorency,eb2132,ffffff,ffffff,A02148,ENGHIENS - ARGENTEUIL,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00762,30,30,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,ff82b4,0,0,A00655,PONTOISE - CERGY,
C01807,N66,N66,bus,100,RATP,Noctilien,ff1400,ffffff,ffffff,A02155,N66,
C02318,8ASc,8ASc,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,783f04,ffffff,ffffff,A02610,CRECY-LA-CHAPELLE (GARE SNCF) - CRECY-LA-CHAPELLE (GARE SNCF),
C02268,Bus de substitution du métro 6,BUSM6,bus,100,RATP,,6eca97,0,0,A01539,6,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/11ba6d8a602ec0780fe8c01aa58b542d
C01207,186,186,bus,100,RATP,,a0006e,ffffff,ffffff,A01065,186,
C01194,173,173,bus,100,RATP,,0055c8,ffffff,ffffff,A01052,173,
C02061,32,32,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,00814f,ffffff,ffffff,A02281,GOUSSAINVILLE - ROISSYPOLE (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00642,28,28,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,f78f4b,0,0,A00551,MEDAN - VILLENNES-SUR-SEINE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00637,Express 18,18E,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,3bb2ff,0,0,A00546,MEAUX (GARE SNCF)  - MELUN (GARE SNCF),
C00755,88A,88A,bus,1011,RD Mantois,Mantois,ffcc30,0,0,A00648,DREUX Gare Routière ou ANET - MANTES LA VILLE Gare Routière,
C00358,D,D,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,1fa12e,ffffff,ffffff,A00331,VIGNEUX-SUR-SEINE - MONTGERON - DRAVEIL - VIGNEUX-SUR-SEINE,
C01866,24,24,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,ceadd2,0,0,A02182,MITRY-MORY (Mitry-Clayes RER) - Roissypôle,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01703,S1,S1,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,e5122e,ffffff,ffffff,A00079,STE-GENEVIEVE-DES-BOIS (GARE RER)  - STE-GENEVIEVE-DES-BOIS (L SAMPAIX),
C01006,4006,4006,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,0f8747,ffffff,ffffff,A00870,LA CHAPELLE-LA-REINE (GARE ROUTIERE)  - GARENTREVILLE (GARENTREVILLE),
C00591,M,M,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,ffdc00,0,0,A00499,MANDRES-LES-ROSES (ZA PERDRIX)  - BRUNOY (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00109,45,45,bus,1011,RD Mantois,Mantois,65318f,ffffff,ffffff,A00101,BOINVILLE Eglise - AUBERGENVILLE Lycée Van Gogh,
C01812,4316,4316,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,6624ff,ffffff,ffffff,A00085,La Ferté Alais (Gare RER) - Lardy (Gare de Bouray),
C00709,6285,6285,bus,1034,Transdev Versailles,Grand Versailles,ff82b4,0,0,A00615,VERSAILLES (Pershing)  - VERSAILLES (Stade de Porchefontaine),
C00573,K (Future 428),K,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,e2001c,ffffff,ffffff,A00483,VILLENEUVE-ST-GEORGES (GARE ROUTIERE)  - CRETEIL (EDISON),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01950,2272,2272,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,0055c8,ffffff,ffffff,A01338,BRETIGNY-SUR-ORGE (Breche aux loups)  - BRETIGNY-SUR-ORGE (Bois de Vetille),
C02653,Paris 2024 -6,Paris2024,bus,1023,Francilité Saint-Quentin-en-Yvelines,Navettes Spectateurs Paris 2024,fba9cb,0,0,,,
C00334,K,K,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,ff8c94,ffffff,ffffff,A00313,HOUILLES (GARE RER)  - HOUILLES (Gare RER),
C01742,A,A,rail,800,SNCF,RER,eb2132,ffffff,ffffff,A01856,RER A,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/4049307fabd1b0db3fc129d52fbf0b76
C01852,D,D,bus,800,SNCF,RER,008b5b,ffffff,ffffff,A01842,RER D,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/b843a92141919dab06ea02ceddfbc9c3
C02311,200,200,bus,1025,Keolis Portes et Val de Brie,Pays Briard,f3a4ba,0,0,A02337,FEROLLES - OZOIR LA FERRIERE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02423,M,M,bus,334,Autocars Dominique,Paris-Saclay Mobilités,80ff00,0,0,A01781,ABCDE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00560,102,102,bus,10,Transdev CEAT,SITUS,045ba3,ffffff,ffffff,A00473,102,
C00497,39-12,39-12,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,b0b9df,0,0,A00431,VERSAILLES (gare des chantiers)  - GUYANCOURT - MAGNY-LES-HAMEAUX (MERANTAIS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01845,N,N,bus,800,SNCF,Transilien,00b297,ffffff,ffffff,A01847,Transilien N,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/78201d213a8fc22a54bd4bb3e26cc339
C00079,19,19,bus,1013,RD Saclay,Paris Saclay,e78c2a,0,0,A00069,PALAISEAU (RER LOZERE)  - PALAISEAU (RER),
C02410,Caméléon T7,BUS T7,bus,100,RATP,,704b1c,ffffff,ffffff,A02134,T7,
C02501,U,U,bus,334,Autocars Dominique,Paris-Saclay Mobilités,"0,00E+00",ffffff,ffffff,A02595,Les Ulis (circulaire),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02471,Bus de substitution du métro 12,BUSM12,bus,100,RATP,,7852,ffffff,ffffff,A01545,12,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/68749e9f1ce05a0a4cae6610f95eecc0
C02056,3245,3245,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,f49fb3,0,0,A01306,BRAY-SUR-SEINE - PROVINS,
C01058,39,39,bus,1025,Keolis Portes et Val de Brie,Pays Briard,0064b0,ffffff,ffffff,A00911,FAREMOUTIERS (HLM)  - ROZAY-EN-BRIE (LYCEE LA TOUR DES DAMES),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01672,416,416,bus,1038,TISSE,Evry Centre Essonne,ead1dc,ffffff,ffffff,A01751,EVRY (Gare d'Evry Courcouronnes Centre) - LISSES (Ferme des Folies),
C02294,3216,3216,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,b94e9a,ffffff,ffffff,A01355,NANGIS (GARE SNCF)  - NANGIS (GARE SNCF),
C01294,341,341,bus,100,RATP,,ffbe00,0,0,A01151,341,
C00597,U (Future 449),U,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,004a98,ffffff,ffffff,A00504,VILLECRESNES (CES)  - VILLECRESNES (CES),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01872,6243,6243,bus,1034,Transdev Versailles,Grand Versailles,d2d200,0,0,A02186,FONTENAY-LE-FLEURI,
C00154,21,21,bus,1021,Transdev Boucle des Lys,Saint Germain Boucles de Seine,783f04,ffffff,ffffff,A00142,Marly le Roi (Gare SNCF) - Le Vésinet (RER Le Vésinet Le Pecq),
C02632,501,501,bus,1038,TISSE,Evry Centre Essonne,2b2bd2,ffffff,ffffff,A02387,CORBEIL - LA FERTE ALAIS,
C02170,9,9,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,79ac2b,ffffff,ffffff,A02285,PLAISIR-GRIGNON (GARE) - PLAISIR (CENTRE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00852,37,37,bus,1003,Transdev Senart,Sénart,93d5f6,0,0,A00734,SAVIGNY-LE-TEMPLE - NANDY,
C01493,6280,6280,bus,1034,Transdev Versailles,Grand Versailles,3c91dc,ffffff,ffffff,A01333,LOUVECIENNES (GARE SNCF)  - RUEIL-MALMAISON (DANIELOU),
C00019,23,23,bus,1025,Keolis Portes et Val de Brie,Pays Briard,e3b229,0,0,A00017,ARGENTIERES - TOURNAN-EN-BRIE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00545,440,440,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,79ac2b,ffffff,ffffff,A02676,VERSAILLES Château Rive Gauche Gare / VOISINS-Le-BX Chamfleury,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01797,2A,2A,bus,1011,RD Mantois,Mantois,5091cb,ffffff,ffffff,A00626,2A BONNIERES SUR SEINE Centre Social - MANTES LA JOLIE Gare ou 2B FRENEUSE Ventines - MANTES LA JOLIE Gare ou 2C FRENEUSE Ventines - ROSNY SUR SEINE Collège Sully,
C00925,34S1,34S1,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,cc7f3c,0,0,A02616,VERDELOT (Mairie) - SABLONNIERES - BOITRON - LA FERTE-SOUS-JOUARRE (Gare SNCF),
C00688,DM26,DM26,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,ff82b4,0,0,A00592,ARPAJON (GARE RER)  - ST-GERMAIN-LES-ARPAJON - OLLAINVILLE (ROND POINT),
