codeunique,nom_long,id_ref_ZdC,nom_ZdC,id_ref_ZdA,nom_ZdA,idrefliga,idrefligc,res_com,mode_,train,rer,metro,tramway,val,tertrain,terrer,termetro,tertram,terval,exploitant,idf,principal,x,y
1010,Danton,73693,Danton,46115,Danton,A01191,C01389,TRAM 1,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,656517.3437,6869355.1236
414,Gargan,73360,Gargan,43128,Gargan,A01761,C01843,TRAM 4,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,664559.2441,6867583.4599
1703,Les Flanades,65560,Les Flanades,43013,Les Flanades,A01760,C01684,TRAM 5,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654424.6931,6875371.3973
1706,Jacques Prévert,73923,Jacques Prévert / Cimetière,58639,Jacques Prévert,A01760,C01684,TRAM 5,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,653583.8681,6874735.0366
1709,Suzanne Valadon,72397,Suzanne Valadon,50686,Suzanne Valadon,A01760,C01684,TRAM 5,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,653041.6366,6873431.3327
1812,Lamartine,70036,Lamartine,53692,Lamartine,A02134,C01774,TRAM 7,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653501.0075,6853854.8962
1029,Chemin des Reniers,72311,Chemin des Reniers,42594,Chemin des Reniers,A01191,C01389,TRAM 1,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,650290.7126,6870728.331
117062,César,72366,César,50572,César,A02150,C01795,TRAM 8,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,651845.0136,6872380.2698
117067,Les Mobiles,72367,Les Mobiles,47362,Les Mobiles,A02150,C01795,TRAM 8,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,650842.7173,6872428.3361
117070,Lacépède,72379,Lacépède,50564,Lacépède,A02150,C01795,TRAM 8,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,649581.0016,6873099.6844
117050,Georges Pompidou,70149,Georges Pompidou,50800,Georges Pompidou,A02149,C01794,TRAM 6,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,643949.423,6854138.8606
1505,Faubourg de l'Arche,72063,Faubourg de l'Arche,479058,Faubourg de l'Arche,A01192,C01390,TRAM 2,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,644285.5052,6866563.4258
1510,Parc Pierre Lagravère,70975,Parc Pierre Lagravère,44678,Parc Pierre Lagravère,A01192,C01390,TRAM 2,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,643188.9794,6868892.7737
1603,Marie de Miribel,73802,Marie De Miribel,58503,Marie De Miribel,A01757,C01679,TRAM 3b,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,656688.582,6862236.1407
1317,Avenue de France,427076,Avenue de France,45305,Avenue de France,A01193,C01391,TRAM 3a,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654567.2953,6858568.0475
1605,Butte du Chapeau Rouge,73801,Butte du Chapeau Rouge,58501,Butte du Chapeau Rouge,A01757,C01679,TRAM 3b,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,655761.9549,6865169.1178
1611,Colette Besson,72066,Colette Besson,45538,Colette Besson,A01757,C01679,TRAM 3b,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,653346.7649,6866686.4459
1401,Rougemont-Chanteloup,411284,Rougemont Chanteloup,411283,Rougemont Chanteloup,A01761,C01843,TRAM 4,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,664456.3198,6870223.2917
1616,Porte d'Asnières,71505,Porte d'Asnières - Marguerite Long,45496,Porte d'Asnières - Marguerite Long,A01757,C01679,TRAM 3b,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,648911.9341,6865750.73
527,Romain Rolland,73350,Romain Rolland,43043,Romain Rolland,A01761,C01843,TRAM 4,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,666860.127,6867288.0719
528,Clichy - Montfermeil,477278,Clichy - Montfermeil,477277,Clichy - Montfermeil,A01761,C01843,TRAM 4,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,667379.966,6867266.6842
117081,Constant Coquelin,70027,Constant Coquelin,479019,Constant Coquelin,A02371,C02317,TRAM 9,TRAM,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,655461.2646,6853828.1568
117084,Verdun Hoche,69870,Verdun - Hoche,479027,Verdun - Hoche,A02371,C02317,TRAM 9,TRAM,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,656111.9171,6852203.9324
1004,Cimetière de Saint-Denis,72322,Cimetière de Saint-Denis,46327,Cimetière de Saint-Denis,A01191,C01389,TRAM 1,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653379.9447,6870900.6225
1016,Escadrille Normandie - Niémen,72517,Escadrille Normandie - Niémen,47347,Escadrille Normandie - Niémen,A01191,C01389,TRAM 1,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,658619.6847,6868226.9754
117069,Rose Bertin,72376,Rose Bertin (Centre Commercial l'Ilo),415806,Rose Bertin (Centre Commercial l'Ilo),A02150,C01795,TRAM 8,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,649862.3296,6872796.014
117046,Dewoitine,416744,Dewoitine,42846,Dewoitine,A02149,C01794,TRAM 6,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,642280.2728,6854013.1727
1013,Drancy-Avenir,72549,Clovis / Drancy - Avenir,42866,Drancy - Avenir,A01191,C01389,TRAM 1,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,657324.3755,6868801.1591
1503,Porte d'Issy,73654,Porte d'Issy,45356,Porte d'Issy,A01192,C01390,TRAM 2,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,647254.3274,6859311.1698
1701,Lochères,65604,Lochères,43748,Lochères,A01760,C01684,TRAM 5,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654984.8022,6875573.7415
1804,Caroline Aigle,69606,Caroline Aigle (Orlyfret),58781,Caroline Aigle (Orlyfret),A02134,C01774,TRAM 7,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653663.5759,6848905.27
117061,Delaunay-Belleville,74368,Delaunay - Belleville,59326,Delaunay - Belleville,A02150,C01795,TRAM 8,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,652192.2146,6871929.6871
1031,Timbaud,72314,Timbaud,46450,Timbaud,A01191,C01389,TRAM 1,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,1,648848.4376,6870592.2988
394,Asnières-sur-Seine,72132,Asnières-sur-Seine,43069,Asnières-sur-Seine,A01852 / A02176,C01739 / C01740, J /  L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,647449.6036,6867560.8652
426,Épinay-sur-Seine,72383,Épinay-sur-Seine,43077,Épinay-sur-Seine,A01840 / A02150 / A02225,C0127 / C01795 / C01999, C / TRAM 8 / TRAM 11,RER / TRAM,0,1,0,1,0,0,0,0,1,0,SNCF,1,0,648906.4362,6872840.7413
491,Villeneuve-sur-Yonne,411477,Villeneuve-sur-Yonne,411476,Villeneuve-sur-Yonne,A02171,C01745,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,721344.0,6776149.0
492,Saint-Julien-du-Sault,411474,Saint-Julien du Sault,411473,Saint-Julien du Sault,A02171,C01745,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,722570.3595,6769626.8383
485,Châteaudun,411444,Châteaudun,411443,Châteaudun,A02179,C01857,TER,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,576261.9302,6776082.9501
293,Fontenay-aux-Roses,70133,Fontenay-aux-Roses,43125,Fontenay-aux-Roses,A01857,C01743, B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,648055.8498,6854396.9194
507,Trie-Chateau,411339,Trie-Château,411338,Trie-Château,A01852,C01739, J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,614004.3745,6909860.9929
515,La Ferté-Milon,411373,La Ferté-Milon,411372,La Ferté-Milon,A01844,C01730, P,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,708800.7411,6897770.5689
405,Aulnay-sous-Bois,72646,Aulnay-sous-Bois,43071,Aulnay-sous-Bois,A02175 / A01857 / A01761,C01738 / C01743 / C01843, K /  B / TRAM 4,TRAIN / RER / TRAM,1,1,0,1,0,0,0,0,1,0,SNCF,1,1,663037.8692,6870364.5511
203,Évry Courcouronnes,60450,Évry - Courcouronnes,486901,Évry - Courcouronnes,A01842 / A02708,C01728 / C02529, D / TRAM 12,RER / TRAM,0,1,0,1,0,0,0,0,1,0,SNCF,1,0,657919.583467,6836278.61065
508,Chaumont-en-Vexin,411346,Chaumont-en-Vexin,411345,Chaumont-en-Vexin,A01852,C01739, J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,617959.892,6907423.6346
329,Saint-Lazare,71370,Gare Saint-Lazare,58566,Gare Saint-Lazare,A01852 / A02176 / A01843 / A01536 / A01545 / A01546 / A01547,C01739 / C01740 / C01729 / C01373 / C01382 / C01383 / C01384, J /  L /  E /  3 /  12 /  13 /  14,TRAIN / RER / METRO,1,1,1,0,0,1,1,0,0,0,RATP/SNCF,1,1,650545.0952,6864201.2102
226,La Frette - Montigny,65659,La Frette - Montigny,43143,La Frette - Montigny,A01852,C01739, J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,640002.0245,6875861.3818
66,Champagne-sur-Seine,61537,Champagne-sur-Seine,43106,Champagne-sur-Seine,A01845,C01731, R,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,685119.0,6811907.0
438,Champbenoist-Poigny,62064,Champbenoist Poigny,47174,Champbenoist Poigny,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,721160.3605,6827267.9526
478,Jouy,411499,Jouy,411498,Jouy,A02172,C01744,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,593467.4305,6824284.1019
479,La Villette-Saint-Prest,411505,La Villette Saint-Prest,411504,La Villette Saint-Prest,A02172,C01744,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,590956.0,6821277.0
102074,Monceau,73671,Monceau,44146,Monceau,A01535,C01372,2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,649305.8908,6864700.3253
104035,Château Rouge,71469,Château Rouge,42585,Château Rouge,A01537,C01374,4,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652302.861,6865384.9736
104043,Château d'Eau,71333,Château d'Eau / Mairie du 10e,42579,Château d'Eau,A01537,C01374,4,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652773.6544,6863814.2778
105043,Église de Pantin,72024,Église de Pantin,42949,Église de Pantin,A01538,C01375,5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656942.8491,6866064.6389
105051,Laumière,71957,Laumière,45581,Laumière,A01538,C01375,5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,654439.427,6865174.2323
109091,Croix de Chavaux,71756,Croix de Chavaux,42789,Croix de Chavaux,A01542,C01379,9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,658511.2669,6862120.4437
107049,Cadet,71351,Cadet,42414,Cadet,A01540,C01377,7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651927.2958,6864197.9612
108045,Grands Boulevards,71326,Grands Boulevards,43310,Grands Boulevards,A01541 / A01542,C01378 / C01379, 8 /  9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651922.072,6863669.5742
108079,Charenton-Écoles,70648,Charenton - Écoles,42545,Charenton Écoles,A01541,C01378,8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656911.0857,6858141.7767
102055,La Chapelle,71434,La Chapelle,43524,La Chapelle,A01535,C01372,2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653095.6696,6865121.4779
108031,École Militaire,71224,École Militaire,42885,École Militaire,A01541,C01378,8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,649107.2127,6861873.7278
108019,Balard,71073,Balard,463354,Balard,A01541 / A01193,C01378 / C01391, 8 / TRAM 3a,METRO / TRAM,0,0,1,1,0,0,0,1,0,0,RATP,1,0,647028.4931,6859824.5937
102063,Blanche,71420,Blanche,42337,Blanche,A01535,C01372,2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651113.4575,6865044.0875
114081,Basilique de Saint-Denis,72326,Basilique de Saint-Denis,463329,Basilique de Saint-Denis,A01546 / A01191,C01383 / C01389, 13 / TRAM 1,METRO / TRAM,0,0,1,1,0,0,0,0,0,0,RATP,1,0,653119.9726,6871017.0348
108047,Bonne Nouvelle,71320,Bonne Nouvelle,45100,Bonne Nouvelle,A01541 / A01542,C01378 / C01379, 8 /  9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652209.7339,6863593.1266
522,Dugny - La Courneuve,426093,Dugny - La Courneuve,426092,Dugny - La Courneuve,A02225,C01999,TRAM 11,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,656864.6247,6871712.6621
117087,Four-Peary,69742,Four - Peary,479020,Four - Peary,A02371,C02317,TRAM 9,TRAM,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,656764.8047,6850653.8513
117090,Barbara,70441,Barbara,483278,Barbara,A01537,C01374,4,METRO,0,0,0,0,0,0,0,0,0,0,RATP,1,0,649874.2426,6856842.4412
117092,Aimé Césaire,72491,Aimé Césaire,483901,Aimé Césaire,A01545,C01382,12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,1,654388.149,6867744.7341
117096,Fourqueux - Bel Air,64566,Fourqueux - Bel Air,480941,Fourqueux - Bel Air,A02373,C02344,TRAM 13,TRAM,0,0,0,1,0,0,0,0,0,0,Transkeo,1,0,631812.0584,6866482.5886
164,Longjumeau,62977,Longjumeau,486896,Longjumeau,A02708,C02529,TRAM 12,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,648086.420402,6844909.22632
1831,Bois Briard,60387,Bois Briard,486964,Bois Briard,A02708,C02529,TRAM 12,TRAM,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,656916.648,6835930.9642
1841,Anna de Noailles​,490919,Anna de Noailles​,490880,Anna de Noailles​,A01757,C01679,TRAM 3b,TRAM,0,0,0,1,0,0,0,0,0,0,RATP,1,0,647061.977968,6864080.21095
151,Juvisy,478505,Juvisy,45739,Juvisy,A01840 / A01842,C01728 / C01727, C /  D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,1,654613.5017,6843459.5269
3,Lagny-Thorigny,68494,Lagny - Thorigny,427872,Lagny - Thorigny,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,678439.8038,6864725.8416
17,Isles - Armentières - Congis,69162,Isles - Armentières - Congis,47484,Isles - Armentières - Congis,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,700581.9571,6877610.5064
27,Mortcerf,67805,Mortcerf,47942,Mortcerf,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,693195.9079,6854382.9476
28,Guérard - La Celle-sur-Morin,67924,Guérard - La Celle-sur-Morin,47205,Guérard - La Celle-sur-Morin,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,696602.0396,6856745.913
29,Faremoutiers - Pommeuse,67917,Faremoutiers - Pommeuse,47199,Faremoutiers - Pommeuse,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,699493.9819,6856509.0652
35,Compans,69136,Compans,46731,Compans,A02175,C01738, K,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,675487.8426,6876881.3322
38,Verneuil-l'Etang,62471,Verneuil -l'Étang,47187,Verneuil-l'Étang,A01844,C01730, P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,687119.8299,6838258.2317
205,Corbeil-Essonnes,60309,Corbeil-Essonnes,43115,Corbeil-Essonnes,A01842,C01728, D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,1,661146.9909,6834933.3117
208,Moulin-Galant,60084,Moulin Galant,45761,Moulin Galant,A01842,C01728, D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,661168.553,6832012.2084
210,Le Coudray-Montceaux,59953,Le Coudray-Montceaux,45824,Le Coudray-Montceaux,A01842,C01728, D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,662571.2287,6829664.4286
101,Rambouillet,60665,Rambouillet,427870,Rambouillet,A01847,C01736, N,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,1,1,614022.2354,6838862.4976
105,Orgerus-Béhoust,64175,Orgerus - Béhoust,47921,Orgerus - Béhoust,A01847,C01736, N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,604799.7395,6859283.8276
222,Sannois,65441,Sannois,43189,Sannois,A01852,C01739, J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,646103.8607,6874811.5712
235,Gros-Noyer-Saint-Prix,66063,Gros Noyer Saint-Prix,46482,Gros Noyer Saint-Prix,A01849,C01737, H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,645824.4,6877606.8292
74,Porchefontaine,63886,Porchefontaine,43183,Porchefontaine,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,637736.3443,6855494.9687
92,Mareil-sur-Mauldre,64572,Mareil-sur-Mauldre,46884,Mareil-sur-Mauldre,A01847,C01736, N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,617283.6891,6866476.7085
93,Maule,64674,Maule,46886,Maule,A01847,C01736, N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,616211.3827,6868335.0788
42,Provins,62139,Provins,47181,Provins,A01844,C01730, P,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,1,1,722271.8619,6828398.1959
51,Cesson,62176,Cesson,42516,Cesson,A01842,C01728, D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,670084.3833,6829491.1235
60,Thomery,61480,Thomery,47961,Gare de Thomery,A01845,C01731, R,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,682532.3037,6810471.9919
133,Les Clairières de Verneuil,65985,Les Clairières de Verneuil,54249,Les Clairières de Verneuil,A01852,C01739, J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,623561.907,6877470.8667
142,L'Étang-la-Ville,73603,L'Étang-la-Ville,47937,L'Étang-la-Ville,A02176,C01740, L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,632271.8741,6863511.0473
152,Viry-Châtillon,60981,Viry-Châtillon,43225,Viry-Châtillon,A01842,C01728, D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,654850.6244,6841945.6583
158,Épinay-sur-Orge,60915,Épinay-sur-Orge,486879,Épinay-sur-Orge,A01840 / A02708,C01727 / C02529, C / TRAM 12,RER / TRAM,0,1,0,1,0,0,0,0,0,0,SNCF,1,0,650967.344465,6841311.45543
159,Sainte-Geneviève-des-Bois,60785,Sainte-Geneviève-des-Bois,43188,Sainte-Geneviève-des-Bois,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,649376.3154,6839402.3495
160,Saint-Michel-sur-Orge,60536,Saint-Michel-sur-Orge,43202,Saint-Michel-sur-Orge,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,648924.979,6837523.4224
174,Lozère,63029,Lozère,474069,Lozère,A01857,C01743, B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,642034.621,6845381.1236
178,Yerres,63044,Yerres,43226,Yerres,A01842,C01728, D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,662048.4784,6845287.3038
343,Nogent-sur-Marne,71590,Nogent-sur-Marne,47886,Nogent-sur-Marne,A01856,C01742, A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,661218.9659,6859489.168
344,Joinville-le-Pont,70640,Joinville-le-Pont,43135,Joinville-le-Pont,A01856,C01742, A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,660634.6209,6858019.7686
345,Saint-Maur-Créteil,70393,Saint-Maur-des-Fossés - Créteil,44801,Saint-Maur-des-Fossés - Créteil,A01856,C01742, A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,661274.3885,6856365.4867
351,Orly Ville,69639,Orly Ville,46299,Orly Ville,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,656093.1327,6849250.5093
358,Rosny-sous-Bois,71935,Rosny-sous-Bois,47877,Rosny-sous-Bois,A01843,C01729, E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,662278.2773,6863443.4029
359,Rosny-Bois-Perrier,426280,Rosny Bois Perrier,42356,Rosny Bois Perrier,A01843,C01729, E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,661953.9055,6864848.361
366,Gagny,73278,Gagny,43044,Gagny,A01843,C01729, E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,665197.678,6864962.104
367,Ivry-sur-Seine,424396,Ivry-sur-Seine,46366,Ivry-sur-Seine,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,655329.7373,6857274.3209
368,Vitry-sur-Seine,70313,Vitry-sur-Seine,46375,Vitry-sur-Seine,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,656127.7934,6855736.023
369,Les Ardoines,70064,Les Ardoines,43227,Les Ardoines,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,656617.9966,6853732.7521
376,Saint-Cloud,73749,Saint-Cloud,43196,Saint-Cloud,A02176 / A01855,C01740 / C01741, L /  U,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,1,642583.305,6860957.5259
385,Vaucresson,70705,Vaucresson,43216,Vaucresson,A02176,C01740, L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,637807.6193,6859954.9041
387,Nanterre-Ville,70940,Nanterre Ville,43171,Nanterre Ville,A01856,C01742, A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,641005.5193,6866424.833
398,Les Vallées,72177,Les Vallées,47969,Les Vallées,A02176,C01740, L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,645567.6853,6868438.6484
407,Villepinte,73547,Villepinte,58793,Villepinte,A01857,C01743, B,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,664313.9647,6873749.8357
418,Villiers-sur-Marne - Plessis-Trévise,73097,Villiers-sur-Marne - Le Plessis-Trévise,43223,Villiers-sur-Marne - Le Plessis-Trévise,A01843,C01729, E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,666423.4262,6858231.0716
424,Villeneuve-le-Roi,69625,Villeneuve-le-Roi,46307,Villeneuve-le-Roi,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,657818.8643,6849010.005
429,Les Grésillons,72225,Les Grésillons,43230,Les Grésillons,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,649716.2727,6869205.7904
431,Sucy-Bonneuil,72929,Sucy - Bonneuil,58792,Sucy - Bonneuil,A01856,C01742, A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,663803.5173,6852513.9543
440,Marne-la-Vallée-Chessy,68385,Marne-la-Vallée Chessy,43239,Marne-la-Vallée Chessy,A01856,C01742, A,RER,0,1,0,0,0,0,1,0,0,0,RATP,1,1,684025.274,6863346.7947
457,Malesherbes,411486,Malesherbes,411485,Malesherbes,A01842,C01728, D,RER,0,1,0,0,0,0,1,0,0,0,SNCF,0,1,655584.6925,6799419.8303
482,Auneau,74138,Auneau,59049,Auneau,A02179,C01857,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,609750.2708,6816806.1423
484,Bonneval,411447,Bonneval,411446,Bonneval,A02179,C01857,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,580078.5903,6788567.7056
252,Montsoult-Maffliers,67000,Montsoult - Maffliers,43168,Montsoult - Maffliers,A01849,C01737, H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,650520.6962,6885371.0187
254,Domont,66654,Domont,43120,Domont,A01849,C01737, H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,651506.0056,6881657.2116
266,Seugy,67180,Seugy,47951,Seugy,A01849,C01737, H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,656177.843,6891190.5028
275,Mériel,67065,Mériel,47585,Mériel,A01849,C01737, H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,641949.0433,6886719.9806
287,Clamart,70505,Clamart,43111,Clamart,A01847,C01736, N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,646724.0642,6857374.8481
290,Sèvres Rive Gauche,463754,Sèvres Rive Gauche,43195,Sèvres Rive Gauche,A01847,C01736, N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,642353.1543,6858192.5418
298,Bourg-la-Reine,70033,Bourg-la-Reine,43097,Bourg-la-Reine,A01857,C01743, B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,649468.2085,6853577.9767
308,Laplace,70427,Laplace,43607,Laplace,A01857,C01743, B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,651114.3867,6856675.3581
313,Pont de l'Alma,71271,Pont de l'Alma,415091,Pont de l'Alma,A01840,C01727, C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,648717.6549,6862741.3932
379,Puteaux,71422,Puteaux,43184,Puteaux,A02176 / A01855 / A01192,C01740 / C01741 / C01390, L /  U / TRAM 2,TRAIN / TRAM,1,0,0,1,0,0,0,0,0,0,RATP/SNCF,1,0,643809.4527,6865088.7904
141,Houilles-Carrières-sur-Seine,64741,Houilles - Carrières-sur-Seine,43082,Carrières-sur-Seine,A01852 / A02176 / A01856,C01739 / C01740 / C01742, J /  L /  A,TRAIN / RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,640300.5563,6869240.4012
231,Pierrelaye,66491,Pierrelaye,43180,Pierrelaye,A01849 / A01840,C01737 / C01727, H /  C,TRAIN / RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,638169.1754,6880245.8816
248,Cergy-Préfecture,66696,Cergy Préfecture,44559,Cergy Préfecture,A02176 / A01856,C01740 / C01742, L /  A,TRAIN / RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,632696.7169,6882234.202
250,Saint-Ouen-l'Aumône,66803,Saint-Ouen-l'Aumône,47599,Saint-Ouen-l'Aumône,A01849 / A01840,C01737 / C01727, H /  C,TRAIN / RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,634577.8561,6883196.6275
249,Pontoise,66816,Pontoise,44411,Pontoise,A01849 / A01852 / A01840,C01737 / C01739 / C01727, H /  J /  C,TRAIN / RER,1,1,0,0,0,1,1,0,0,0,SNCF,1,1,633854.6907,6883353.2516
13,Tournan,67625,Tournan,43208,Tournan,A01844 / A01843,C01730 / C01729, P /  E,TRAIN / RER,1,1,0,0,0,0,1,0,0,0,SNCF,1,1,682264.3099,6848845.6925
